timestamp,source_ip,method,url,full_url,status_code,user_agent,referrer,scheme,host,path,query_string,file_extension,source,url_length,special_characters,has_sql_keyword,has_script,has_traversal,regex_class,regex_pattern,ml_class,ml_confidence,stat_is_flood,stat_is_bruteforce,stat_suspicious,final_classification,attack_outcome
2026-04-07 07:48:25.448763,10.0.0.231,GET,http://test-app.local/load?src=http%3A%2F%2F0.0.0.0%2F,http://test-app.local/load?src=http%3A%2F%2F0.0.0.0%2F,,nikto/2.5.0,,http,test-app.local,/load,src=http%3A%2F%2F0.0.0.0%2F,,pcap,46,15,0,0,0,Server-Side Request Forgery (SSRF),(?:https?|ftp|gopher|file)://(?:127\.0\.0\.1|localhost|0\.0\.0\.0),Server-Side Request Forgery (SSRF),0.6029,0,0,0,Server-Side Request Forgery (SSRF),attempt
2026-04-07 07:48:25.687221,10.0.0.231,POST,http://10.0.0.50/api/users?id=1',http://10.0.0.50/api/users?id=1',,Nmap Scripting Engine,,http,10.0.0.50,/api/users,id=1%27,,pcap,32,11,0,0,0,Server-Side Request Forgery (SSRF),(?:https?|ftp|gopher|file)://(?:10\.|172\.(?:1[6-9]|2[0-9]|3[0-1])\.|192\.168\.|169\.254\.),Server-Side Request Forgery (SSRF),0.8641,0,0,0,Server-Side Request Forgery (SSRF),attempt
2026-04-07 07:48:25.825305,10.0.0.231,GET,https://example.com/faq,https://example.com/faq,,curl/8.4.0,,https,example.com,/faq,,,pcap,23,5,0,0,0,Normal,,Normal,1.0,0,0,0,Normal,none
2026-04-07 07:48:25.825305,10.0.0.231,HEAD,https://shop.example.com/news,https://shop.example.com/news,,curl/8.4.0,,https,shop.example.com,/news,,,pcap,29,6,0,0,0,Normal,,Normal,0.9973,0,0,0,Normal,none
2026-04-07 07:48:26.367491,10.0.0.231,GET,http://webapp.internal/api/orders?id=123&to=2024-12-31,http://webapp.internal/api/orders?id=123&to=2024-12-31,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,http,webapp.internal,/api/orders,id=123&to=2024-12-31,,pcap,54,12,0,0,0,Normal,,Normal,0.7941,0,0,0,Normal,none
2026-04-07 07:48:26.768437,10.0.0.231,GET,https://api.example.com/help?limit=10&filter=recent,https://api.example.com/help?limit=10&filter=recent,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,https,api.example.com,/help,limit=10&filter=recent,,pcap,51,10,0,0,0,Normal,,Normal,0.9206,0,0,0,Normal,none
2026-04-07 07:48:26.872451,10.0.0.231,GET,http://192.168.1.100/profile?search=<input,http://192.168.1.100/profile?search=<input,,masscan/1.3,,http,192.168.1.100,/profile,search=%3Cinput,,pcap,42,10,0,0,0,Server-Side Request Forgery (SSRF),(?:https?|ftp|gopher|file)://(?:10\.|172\.(?:1[6-9]|2[0-9]|3[0-1])\.|192\.168\.|169\.254\.),Normal,0.7195,0,0,0,Server-Side Request Forgery (SSRF),attempt
2026-04-07 07:48:27.200818,10.0.0.231,HEAD,http://example.com/api/v1/health,http://example.com/api/v1/health,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,http,example.com,/api/v1/health,,,pcap,32,7,0,0,0,Normal,,Normal,0.9825,0,0,0,Normal,none
2026-04-07 07:48:25.328204,10.0.0.232,POST,https://example.com/?page=1&format=json,https://example.com/?page=1&format=json,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,https,example.com,/,page=1&format=json,,pcap,39,9,0,0,0,Normal,,Normal,0.5957,0,0,0,Normal,none
2026-04-07 07:48:25.344008,10.0.0.232,GET,https://example.com/api/orders?sort=asc&lang=en&user=john,https://example.com/api/orders?sort=asc&lang=en&user=john,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,https,example.com,/api/orders,sort=asc&lang=en&user=john,,pcap,57,12,0,0,0,Normal,,Normal,0.8513,0,0,0,Normal,none
2026-04-07 07:48:25.427309,10.0.0.232,POST,http://admin.example.com/register?filter=recent&type=product,http://admin.example.com/register?filter=recent&type=product,,python-requests/2.31.0,,http,admin.example.com,/register,filter=recent&type=product,,pcap,60,10,0,0,0,Normal,,Normal,0.9575,0,0,0,Normal,none
2026-04-07 07:48:25.484945,10.0.0.232,GET,http://example.com/faq?lang=en&category=electronics&to=2024-12-31,http://example.com/faq?lang=en&category=electronics&to=2024-12-31,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,http,example.com,/faq,lang=en&category=electronics&to=2024-12-31,,pcap,65,13,0,0,0,Normal,,Normal,0.5586,0,0,0,Normal,none
2026-04-07 07:48:25.583950,10.0.0.232,POST,http://example.com/api/orders,http://example.com/api/orders,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,http,example.com,/api/orders,,,pcap,29,6,0,0,0,Normal,,Normal,0.9973,0,0,0,Normal,none
2026-04-07 07:48:25.720290,10.0.0.232,GET,http://webapp.internal/js/main.js,http://webapp.internal/js/main.js,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,http,webapp.internal,/js/main.js,,js,pcap,33,7,0,0,0,Normal,,Normal,0.9822,0,0,0,Normal,none
2026-04-07 07:48:25.725171,10.0.0.232,GET,http://admin.example.com/register?brand=apple,http://admin.example.com/register?brand=apple,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,http,admin.example.com,/register,brand=apple,,pcap,45,8,0,0,0,Normal,,Normal,0.9551,0,0,0,Normal,none
2026-04-07 07:48:25.980136,10.0.0.232,GET,https://webapp.internal/notifications?to=2024-12-31&id=123,https://webapp.internal/notifications?to=2024-12-31&id=123,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,https,webapp.internal,/notifications,to=2024-12-31&id=123,,pcap,58,11,0,0,0,Normal,,Normal,0.8993,0,0,0,Normal,none
2026-04-07 07:48:26.037845,10.0.0.232,GET,https://secure.example.com/proxy?src=http%3A%2F%2F127.1%2F,https://secure.example.com/proxy?src=http%3A%2F%2F127.1%2F,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,https,secure.example.com,/proxy,src=http%3A%2F%2F127.1%2F,,pcap,50,13,0,0,0,Normal,,Server-Side Request Forgery (SSRF),0.5611,0,0,0,Server-Side Request Forgery (SSRF),attempt
2026-04-07 07:48:26.042841,10.0.0.232,GET,http://admin.example.com/ping?host=test$(sleep,http://admin.example.com/ping?host=test$(sleep,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,http,admin.example.com,/ping,host=test%24%28sleep,,pcap,46,10,0,0,0,Command Injection,\$\(|`.+`,Normal,0.8156,0,0,0,Command Injection,attempt
2026-04-07 07:48:26.091547,10.0.0.232,POST,https://admin.example.com/api/execute?target=test&&,https://admin.example.com/api/execute?target=test&&,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,https,admin.example.com,/api/execute,target=test,,pcap,51,11,0,0,0,Normal,,Normal,0.7609,0,0,0,Normal,none
2026-04-07 07:48:26.819808,10.0.0.232,POST,https://api.example.com/settings?to=2024-12-31&lang=en&id=123,https://api.example.com/settings?to=2024-12-31&lang=en&id=123,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,https,api.example.com,/settings,to=2024-12-31&lang=en&id=123,,pcap,61,14,0,0,0,Normal,,Normal,0.6567,0,0,0,Normal,none
2026-04-07 07:48:26.907003,10.0.0.232,GET,http://webapp.internal/contact?view=list&category=electronics&to=2024-12-31,http://webapp.internal/contact?view=list&category=electronics&to=2024-12-31,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,http,webapp.internal,/contact,view=list&category=electronics&to=2024-12-31,,pcap,75,13,0,0,0,Normal,,Normal,0.9048,0,0,0,Normal,none
2026-04-07 07:48:26.924344,10.0.0.232,GET,http://192.168.1.100/check?url=http%3A%2F%2F192.168.1.1%2F,http://192.168.1.100/check?url=http%3A%2F%2F192.168.1.1%2F,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,http,192.168.1.100,/check,url=http%3A%2F%2F192.168.1.1%2F,,pcap,50,16,0,0,0,Server-Side Request Forgery (SSRF),(?:https?|ftp|gopher|file)://(?:10\.|172\.(?:1[6-9]|2[0-9]|3[0-1])\.|192\.168\.|169\.254\.),Server-Side Request Forgery (SSRF),0.7276,0,0,0,Server-Side Request Forgery (SSRF),attempt
2026-04-07 07:48:26.934296,10.0.0.232,HEAD,https://webapp.internal/blog,https://webapp.internal/blog,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,https,webapp.internal,/blog,,,pcap,28,5,0,0,0,Normal,,Normal,0.9968,0,0,0,Normal,none
2026-04-07 07:48:27.122149,10.0.0.232,GET,https://10.0.0.50/image?url=http%3A%2F%2F2130706433%2F,https://10.0.0.50/image?url=http%3A%2F%2F2130706433%2F,,python-requests/2.31.0,,https,10.0.0.50,/image,url=http%3A%2F%2F2130706433%2F,,pcap,46,13,0,0,0,Server-Side Request Forgery (SSRF),(?:https?|ftp|gopher|file)://(?:10\.|172\.(?:1[6-9]|2[0-9]|3[0-1])\.|192\.168\.|169\.254\.),Server-Side Request Forgery (SSRF),0.4692,0,0,0,Server-Side Request Forgery (SSRF),attempt
2026-04-07 07:48:27.137163,10.0.0.232,GET,https://shop.example.com/cart?status=active&from=2024-01-01,https://shop.example.com/cart?status=active&from=2024-01-01,,PostmanRuntime/7.35.0,,https,shop.example.com,/cart,status=active&from=2024-01-01,,pcap,59,12,0,0,0,Normal,,Normal,0.8202,0,0,0,Normal,none
2026-04-07 07:48:25.706898,10.0.0.233,HEAD,http://admin.example.com/terms,http://admin.example.com/terms,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,http,admin.example.com,/terms,,,pcap,30,6,0,0,0,Normal,,Normal,0.9962,0,0,0,Normal,none
2026-04-07 07:48:25.775708,10.0.0.233,GET,https://10.0.0.50/api/user?cn=x%29%28%7C%28cn%3D%2A%29,https://10.0.0.50/api/user?cn=x%29%28%7C%28cn%3D%2A%29,,nuclei,,https,10.0.0.50,/api/user,cn=x%29%28%7C%28cn%3D%2A%29,,pcap,40,17,0,0,0,Server-Side Request Forgery (SSRF),(?:https?|ftp|gopher|file)://(?:10\.|172\.(?:1[6-9]|2[0-9]|3[0-1])\.|192\.168\.|169\.254\.),Server-Side Request Forgery (SSRF),0.8661,0,0,0,Server-Side Request Forgery (SSRF),attempt
2026-04-07 07:48:26.055724,10.0.0.233,GET,http://secure.example.com/help?format=json&to=2024-12-31&category=electronics,http://secure.example.com/help?format=json&to=2024-12-31&category=electronics,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,http,secure.example.com,/help,format=json&to=2024-12-31&category=electronics,,pcap,77,14,0,0,0,Normal,,Normal,0.9627,0,0,0,Normal,none
2026-04-07 07:48:26.065728,10.0.0.233,POST,https://webapp.internal/products?category=',https://webapp.internal/products?category=',,python-requests/2.31.0,,https,webapp.internal,/products,category=%27,,pcap,43,8,0,0,0,Normal,,Normal,0.9115,0,0,0,Normal,none
2026-04-07 07:48:26.669110,10.0.0.233,GET,http://test-app.local/blog/category/tech?view=list&q=laptop&type=product,http://test-app.local/blog/category/tech?view=list&q=laptop&type=product,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,http,test-app.local,/blog/category/tech,view=list&q=laptop&type=product,,pcap,72,14,0,0,0,Normal,,Normal,0.9475,0,0,0,Normal,none
2026-04-07 07:48:26.895577,10.0.0.233,GET,http://api.example.com/search?username=x%29%28%7C%28cn%3D%2A%29,http://api.example.com/search?username=x%29%28%7C%28cn%3D%2A%29,,nuclei,,http,api.example.com,/search,username=x%29%28%7C%28cn%3D%2A%29,,pcap,49,15,0,0,0,LDAP Injection,\(&|\(\||\*\)|\)\(,Server-Side Request Forgery (SSRF),0.5508,0,0,0,LDAP Injection,attempt
2026-04-07 07:48:27.202770,10.0.0.233,GET,http://test-app.local/comment?name=javascript:alert('XSS'),http://test-app.local/comment?name=javascript:alert('XSS'),,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,http,test-app.local,/comment,name=javascript%3Aalert%28%27XSS%27%29,,pcap,58,13,0,1,0,Cross-Site Scripting (XSS),alert\s*\(,Cross-Site Scripting (XSS),0.6518,0,0,0,Cross-Site Scripting (XSS),attempt
2026-04-07 07:48:25.488933,10.0.0.234,HEAD,http://admin.example.com/register?from=2024-01-01&to=2024-12-31&q=laptop,http://admin.example.com/register?from=2024-01-01&to=2024-12-31&q=laptop,,PostmanRuntime/7.35.0,,http,admin.example.com,/register,from=2024-01-01&to=2024-12-31&q=laptop,,pcap,72,16,0,0,0,Normal,,Normal,0.8558,0,0,0,Normal,none
2026-04-07 07:48:25.675067,10.0.0.234,GET,http://admin.example.com/check?target=http%3A%2F%2F0x7f000001%2F,http://admin.example.com/check?target=http%3A%2F%2F0x7f000001%2F,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,http,admin.example.com,/check,target=http%3A%2F%2F0x7f000001%2F,,pcap,56,12,0,0,0,Server-Side Request Forgery (SSRF),(?:https?|ftp|gopher|file)://(?:2130706433|0x7f000001)(?::\d+)?(?:/|$),Normal,0.8202,0,0,0,Server-Side Request Forgery (SSRF),attempt
2026-04-07 07:48:25.688208,10.0.0.234,GET,http://webapp.internal/include?doc=%2e%2e%2f%2e%2e%2f%2e%2e%2fetc%2fpasswd,http://webapp.internal/include?doc=%2e%2e%2f%2e%2e%2f%2e%2e%2fetc%2fpasswd,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,http,webapp.internal,/include,doc=..%2F..%2F..%2Fetc%2Fpasswd,,pcap,54,17,0,0,1,Directory Traversal,\.\./|\.\\\\,Directory Traversal,0.9637,0,0,0,Directory Traversal,attempt
2026-04-07 07:48:25.786812,10.0.0.234,GET,http://webapp.internal/contact?status=active&sort=asc&category=electronics,http://webapp.internal/contact?status=active&sort=asc&category=electronics,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,http,webapp.internal,/contact,status=active&sort=asc&category=electronics,,pcap,74,11,0,0,0,Normal,,Normal,0.9229,0,0,0,Normal,none
2026-04-07 07:48:25.805618,10.0.0.234,GET,http://test-app.local/blog/post/1?to=2024-12-31&category=electronics&user=john,http://test-app.local/blog/post/1?to=2024-12-31&category=electronics&user=john,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,http,test-app.local,/blog/post/1,to=2024-12-31&category=electronics&user=john,,pcap,78,16,0,0,0,Normal,,Normal,0.8488,0,0,0,Normal,none
2026-04-07 07:48:25.874780,10.0.0.234,GET,http://10.0.0.50/image?src=dict%3A%2F%2Flocalhost%3A11211%2Fstat,http://10.0.0.50/image?src=dict%3A%2F%2Flocalhost%3A11211%2Fstat,,masscan/1.3,,http,10.0.0.50,/image,src=dict%3A%2F%2Flocalhost%3A11211%2Fstat,,pcap,54,14,0,0,0,Server-Side Request Forgery (SSRF),(?:https?|ftp|gopher|file)://(?:10\.|172\.(?:1[6-9]|2[0-9]|3[0-1])\.|192\.168\.|169\.254\.),Server-Side Request Forgery (SSRF),0.4818,0,0,0,Server-Side Request Forgery (SSRF),attempt
2026-04-07 07:48:25.877746,10.0.0.234,GET,http://api.example.com/,http://api.example.com/,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,http,api.example.com,/,,,pcap,23,6,0,0,0,Normal,,Normal,1.0,0,0,0,Normal,none
2026-04-07 07:48:26.273140,10.0.0.234,GET,https://test-app.local/check?target=http%3A%2F%2F0x7f000001%2F,https://test-app.local/check?target=http%3A%2F%2F0x7f000001%2F,,nikto/2.5.0,,https,test-app.local,/check,target=http%3A%2F%2F0x7f000001%2F,,pcap,54,12,0,0,0,Server-Side Request Forgery (SSRF),(?:https?|ftp|gopher|file)://(?:2130706433|0x7f000001)(?::\d+)?(?:/|$),Normal,0.7941,0,0,0,Server-Side Request Forgery (SSRF),attempt
2026-04-07 07:48:26.741713,10.0.0.234,POST,https://api.example.com/lookup?host=test|,https://api.example.com/lookup?host=test|,,nikto/2.5.0,,https,api.example.com,/lookup,host=test%7C,,pcap,41,9,0,0,0,Normal,,Normal,0.5887,0,0,0,Normal,none
2026-04-07 07:48:26.872451,10.0.0.234,HEAD,http://192.168.1.100/events?brand=apple,http://192.168.1.100/events?brand=apple,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,http,192.168.1.100,/events,brand=apple,,pcap,39,9,0,0,0,Server-Side Request Forgery (SSRF),(?:https?|ftp|gopher|file)://(?:10\.|172\.(?:1[6-9]|2[0-9]|3[0-1])\.|192\.168\.|169\.254\.),Normal,0.5957,0,0,0,Server-Side Request Forgery (SSRF),attempt
2026-04-07 07:48:26.446147,10.0.0.235,GET,https://test-app.local/cart?user=john&category=electronics,https://test-app.local/cart?user=john&category=electronics,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,https,test-app.local,/cart,user=john&category=electronics,,pcap,58,10,0,0,0,Normal,,Normal,0.9613,0,0,0,Normal,none
2026-04-07 07:48:26.694693,10.0.0.235,GET,http://admin.example.com/contact?view=list&format=json,http://admin.example.com/contact?view=list&format=json,,python-requests/2.31.0,,http,admin.example.com,/contact,view=list&format=json,,pcap,54,10,0,0,0,Normal,,Normal,0.9378,0,0,0,Normal,none
2026-04-07 07:48:25.472225,10.0.0.236,POST,http://api.example.com/profile?query=%3Cscript%3Ealert%28%27XSS%27%29%3C%2Fscript%3E,http://api.example.com/profile?query=%3Cscript%3Ealert%28%27XSS%27%29%3C%2Fscript%3E,,nikto/2.5.0,,http,api.example.com,/profile,query=%3Cscript%3Ealert%28%27XSS%27%29%3C%2Fscript%3E,,pcap,66,17,0,1,0,Cross-Site Scripting (XSS),<\s*script,Cross-Site Scripting (XSS),0.8248,0,0,0,Cross-Site Scripting (XSS),attempt
2026-04-07 07:48:25.585898,10.0.0.236,GET,http://shop.example.com/contact?to=2024-12-31,http://shop.example.com/contact?to=2024-12-31,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,http,shop.example.com,/contact,to=2024-12-31,,pcap,45,10,0,0,0,Normal,,Normal,0.8163,0,0,0,Normal,none
2026-04-07 07:48:25.600881,10.0.0.236,HEAD,https://10.0.0.50/help,https://10.0.0.50/help,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,https,10.0.0.50,/help,,,pcap,22,7,0,0,0,Server-Side Request Forgery (SSRF),(?:https?|ftp|gopher|file)://(?:10\.|172\.(?:1[6-9]|2[0-9]|3[0-1])\.|192\.168\.|169\.254\.),Server-Side Request Forgery (SSRF),1.0,0,0,0,Server-Side Request Forgery (SSRF),attempt
2026-04-07 07:48:25.653009,10.0.0.236,GET,http://webapp.internal/api/message?query=<math><maction,http://webapp.internal/api/message?query=<math><maction,,masscan/1.3,,http,webapp.internal,/api/message,query=%3Cmath%3E%3Cmaction,,pcap,55,11,0,0,0,Normal,,Normal,0.8142,0,0,0,Normal,none
2026-04-07 07:48:25.841295,10.0.0.236,GET,http://admin.example.com/link?dest=javascript%3Aalert%28document.domain%29,http://admin.example.com/link?dest=javascript%3Aalert%28document.domain%29,,gobuster/3.6,,http,admin.example.com,/link,dest=javascript%3Aalert%28document.domain%29,,pcap,68,12,0,1,0,Cross-Site Scripting (XSS),alert\s*\(,Cross-Site Scripting (XSS),0.9902,0,0,0,Cross-Site Scripting (XSS),attempt
2026-04-07 07:48:26.412040,10.0.0.236,GET,http://secure.example.com/terms?lang=en&to=2024-12-31,http://secure.example.com/terms?lang=en&to=2024-12-31,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,http,secure.example.com,/terms,lang=en&to=2024-12-31,,pcap,53,12,0,0,0,Normal,,Normal,0.7941,0,0,0,Normal,none
2026-04-07 07:48:26.610846,10.0.0.236,GET,http://webapp.internal/profile?message=%3Cmath%3E%3Cmaction%20actiontype%3D%22statusline%23http%3A%2F%2Fattacker.com%22%3E,http://webapp.internal/profile?message=%3Cmath%3E%3Cmaction%20actiontype%3D%22statusline%23http%3A%2F%2Fattacker.com%22%3E,,gobuster/3.6,,http,webapp.internal,/profile,message=%3Cmath%3E%3Cmaction%20actiontype%3D%22statusline%23http%3A%2F%2Fattacker.com%22%3E,,pcap,98,20,0,0,0,SQL Injection,(union|select|insert|update|delete|--|#|'\s*or\s*'1'='1),SQL Injection,0.5753,0,0,0,SQL Injection,attempt
2026-04-07 07:48:26.687854,10.0.0.236,POST,https://secure.example.com/privacy,https://secure.example.com/privacy,,PostmanRuntime/7.35.0,,https,secure.example.com,/privacy,,,pcap,34,6,0,0,0,Normal,,Normal,0.9968,0,0,0,Normal,none
2026-04-07 07:48:27.127122,10.0.0.236,HEAD,http://test-app.local/contact,http://test-app.local/contact,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,http,test-app.local,/contact,,,pcap,29,6,0,0,0,Normal,,Normal,0.9973,0,0,0,Normal,none
2026-04-07 07:48:27.192280,10.0.0.236,GET,http://secure.example.com/download/....\....\....\etc\passwd,http://secure.example.com/download/....\....\....\etc\passwd,,curl/8.4.0,,http,secure.example.com,/download/....\....\....\etc\passwd,,,pcap,60,23,0,0,1,Suspicious Behavior,unknown-anomaly-signals,Suspicious Behavior,0.4661,0,0,0,Suspicious Behavior,attempt
2026-04-07 07:48:27.287805,10.0.0.236,GET,http://secure.example.com/exec?cmd=test&&,http://secure.example.com/exec?cmd=test&&,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,http,secure.example.com,/exec,cmd=test,,pcap,41,10,0,0,0,Command Injection,\b(?:cmd|exec|command|shell)\s*=,Normal,0.6194,0,0,0,Command Injection,attempt
2026-04-07 07:48:27.390384,10.0.0.236,POST,http://example.com/checkout?lang=en,http://example.com/checkout?lang=en,,PostmanRuntime/7.35.0,,http,example.com,/checkout,lang=en,,pcap,35,7,0,0,0,Normal,,Normal,0.9907,0,0,0,Normal,none
2026-04-07 07:48:25.326214,10.0.0.237,POST,http://test-app.local/images/logo.png?brand=apple&type=product,http://test-app.local/images/logo.png?brand=apple&type=product,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,http,test-app.local,/images/logo.png,brand=apple&type=product,png,pcap,62,12,0,0,0,Normal,,Normal,0.9575,0,0,0,Normal,none
2026-04-07 07:48:25.741074,10.0.0.237,GET,https://10.0.0.50/logout,https://10.0.0.50/logout,,curl/8.4.0,,https,10.0.0.50,/logout,,,pcap,24,7,0,0,0,Server-Side Request Forgery (SSRF),(?:https?|ftp|gopher|file)://(?:10\.|172\.(?:1[6-9]|2[0-9]|3[0-1])\.|192\.168\.|169\.254\.),Server-Side Request Forgery (SSRF),0.9996,0,0,0,Server-Side Request Forgery (SSRF),attempt
2026-04-07 07:48:25.908019,10.0.0.237,POST,http://admin.example.com/api/orders,http://admin.example.com/api/orders,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,http,admin.example.com,/api/orders,,,pcap,35,7,0,0,0,Normal,,Normal,0.9907,0,0,0,Normal,none
2026-04-07 07:48:25.967942,10.0.0.237,GET,http://shop.example.com/events,http://shop.example.com/events,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,http,shop.example.com,/events,,,pcap,30,6,0,0,0,Normal,,Normal,0.9962,0,0,0,Normal,none
2026-04-07 07:48:26.431531,10.0.0.237,POST,http://192.168.1.100/blog/category/tech,http://192.168.1.100/blog/category/tech,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,http,192.168.1.100,/blog/category/tech,,,pcap,39,9,0,0,0,Server-Side Request Forgery (SSRF),(?:https?|ftp|gopher|file)://(?:10\.|172\.(?:1[6-9]|2[0-9]|3[0-1])\.|192\.168\.|169\.254\.),Normal,0.5957,0,0,0,Server-Side Request Forgery (SSRF),attempt
2026-04-07 07:48:26.452432,10.0.0.237,POST,http://webapp.internal/comment?search=<img,http://webapp.internal/comment?search=<img,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,http,webapp.internal,/comment,search=%3Cimg,,pcap,42,8,0,0,0,Normal,,Normal,0.932,0,0,0,Normal,none
2026-04-07 07:48:26.548075,10.0.0.237,GET,http://webapp.internal/return?goto=https%3A%2F%2Flegitimate.com.evil.com,http://webapp.internal/return?goto=https%3A%2F%2Flegitimate.com.evil.com,,PostmanRuntime/7.35.0,,http,webapp.internal,/return,goto=https%3A%2F%2Flegitimate.com.evil.com,,pcap,66,13,0,0,0,Normal,,Normal,0.6088,0,0,0,Normal,none
